file name,contrast,gradient std,product
20138,0.294118,15.184832,4.466127
20139,0.294416,17.029091,5.013641
20140,0.267123,18.160011,4.850962
20141,0.466667,32.585552,15.206588
20142,0.582089,17.165600,9.991915
20143,0.784615,19.744267,15.491654
20144,0.317073,17.733505,5.622818
20145,0.482993,14.989010,7.239590
20146,0.214286,18.592804,3.984172
20147,0.235294,18.656691,4.389809
20148,0.630522,38.031483,23.979689
20149,0.195195,10.968498,2.140998
20150,0.335347,18.869757,6.327924
20151,0.484127,16.405804,7.942492
20152,0.594340,16.903959,10.046693
20153,0.834532,51.309990,42.819843
20154,0.045082,11.787297,0.531395
20155,0.496774,23.964493,11.904941
20156,0.380000,16.463848,6.256262
20157,0.600000,19.423779,11.654262
20158,0.362712,14.145949,5.130903
20159,0.496350,20.068581,9.961047
20160,0.249357,17.044895,4.250269
20161,0.725000,27.068108,19.624376
20162,0.613260,26.784880,16.426085
20163,0.677632,46.366779,31.419594
20164,0.240816,14.180268,3.414840
20165,0.450644,14.967341,6.744939
20166,0.992187,18.862202,18.714840
20167,0.394191,16.870523,6.650206
20168,0.661765,20.741003,13.725663
20169,0.825243,20.327799,16.775366
20170,0.347518,17.019077,5.914431
20171,0.432950,24.946474,10.800580
20172,0.608696,27.452143,16.709999
20173,0.371429,18.373045,6.824274
20174,0.120930,11.981516,1.448928
20175,0.327801,13.833472,4.534624
20176,0.965318,44.277580,42.741940
20177,0.975460,45.802338,44.678352
20178,0.745763,24.672943,18.400160
20179,0.846154,20.045275,16.961386
20180,0.416370,17.234482,7.175923
20181,0.641025,16.470253,10.557852
20182,0.637131,23.462297,14.948552
20183,0.390946,20.919189,8.178284
20184,1.000000,64.118294,64.118286
20185,0.481781,17.595127,8.477004
20186,0.403509,16.807838,6.782109
20187,0.527273,19.679998,10.376725
20188,0.740741,16.096628,11.923426
20189,0.550769,35.742554,19.685898
20190,1.000000,53.887661,53.887653
20191,0.646341,14.255539,9.213945
20192,0.960784,38.559196,37.047070
20193,0.003937,13.001646,0.051188
20194,0.606936,15.262894,9.263606
20195,0.840000,18.647558,15.663946
20196,0.600000,22.156406,13.293841
20197,0.537500,12.955773,6.963728
20198,0.384615,21.120077,8.123106
20199,0.283333,19.689806,5.578778
20200,0.465517,25.581154,11.908467
20201,0.679389,20.351460,13.826564
20202,0.788679,31.864634,25.130976
20203,0.863636,43.651859,37.699329
20204,0.532847,17.365213,9.252996
20205,0.946565,26.303997,24.898439
20206,0.626263,17.650879,11.054086
20207,0.174935,14.898856,2.606327
20208,0.271186,15.187358,4.118606
20209,0.200000,8.847517,1.769503
20210,0.349481,17.660580,6.172036
20211,0.434108,16.831257,7.306592
20212,0.685714,22.527622,15.447510
20213,0.603865,20.645966,12.467370
20214,0.713004,26.681206,19.023819
20215,0.524590,17.837132,9.357183
20216,0.563025,23.240406,13.084933
20217,0.636364,16.273294,10.355733
20218,0.402135,19.540516,7.857930
20219,0.417178,16.328976,6.812088
20220,0.424000,21.198442,8.988139
20221,0.310580,17.563244,5.454796
20222,0.492958,17.461784,8.607922
20223,0.407895,14.597067,5.954066
20224,0.357430,15.420655,5.511800
20225,0.388889,21.490065,8.357246
20226,0.310924,13.801343,4.291173
20227,0.702479,18.788708,13.198678
20228,0.805310,25.777769,20.759089
20229,0.536332,26.121378,14.009736
20230,0.776824,20.040003,15.567555
20231,0.586667,18.285734,10.727631
20232,0.842105,46.804417,39.414242
20233,0.501831,15.270704,7.663320
20234,0.390582,28.817442,11.255566
20235,0.506494,21.164309,10.719584
20236,0.337748,19.510839,6.589753
20237,0.803279,36.822258,29.578531
20238,0.517241,15.461840,7.997503
20239,0.709091,19.806860,14.044862
20240,0.398437,21.470640,8.554708
20241,0.901515,33.261181,29.985458
20242,0.330049,10.803183,3.565582
20243,0.227154,17.861540,4.057321
20244,0.529411,20.109764,10.646339
20245,0.359712,18.640369,6.705169
20246,0.269841,12.707873,3.429108
20247,0.315175,14.728713,4.642123
20248,0.369697,21.242702,7.853362
20249,0.151242,17.706083,2.677895
20250,0.702857,14.873971,10.454276
20251,1.000000,59.424335,59.424328
20252,0.367232,15.367978,5.643607
20253,0.491071,15.963599,7.839267
20254,0.271111,17.688629,4.795584
20255,0.516129,27.765846,14.330759
20256,0.253521,11.749418,2.978726
20257,0.435294,16.458307,7.164204
20258,0.241983,19.072252,4.615151
20259,0.190476,13.119469,2.498946
20260,0.728814,21.693617,15.810601
20261,0.504425,37.622730,18.977837
20262,0.400000,11.431834,4.572733
20263,0.110429,13.587977,1.500513
20264,0.514451,19.493086,10.028234
20265,0.526882,23.515961,12.390129
20266,0.656566,24.771708,16.264252
20267,0.560345,25.081772,14.054440
20268,1.000000,62.552322,62.552311
20269,0.660550,21.334038,14.092208
20270,0.226766,10.360180,2.349334
20271,0.726496,24.881426,18.076248
20272,0.341108,24.417490,8.328999
20273,0.306502,11.163814,3.421726
20274,0.855072,20.059145,17.152020
20275,0.271523,14.333453,3.891864
20276,0.088435,11.354251,1.004117
20277,0.372549,15.899097,5.923192
20278,0.239521,19.342005,4.632815
20279,0.992187,56.682869,56.240032
20280,0.546667,16.150545,8.828964
20281,0.410526,12.239818,5.024767
20282,0.888889,36.735302,32.653599
20283,0.453781,28.113218,12.757258
20284,0.382716,12.333439,4.720204
20285,0.670886,21.197474,14.221087
20286,0.587302,20.625046,12.113121
20287,0.693122,19.225910,13.325895
20288,0.826772,24.425858,20.194605
20289,0.352601,13.810406,4.869565
20290,0.300493,11.413874,3.429784
20291,0.261649,30.605244,8.007824
20292,0.820000,22.016459,18.053495
20293,0.525547,22.492571,11.820913
20294,0.400000,17.041378,6.816551
20295,0.292035,12.974407,3.788986
20296,0.364017,13.709913,4.990637
20297,0.771930,22.997137,17.752174
20298,0.547368,19.281809,10.554253
20299,0.176796,8.678383,1.534300
20300,0.262774,13.547935,3.560041
20301,0.123711,12.777673,1.580743
20302,0.840000,22.758699,19.117306
20303,0.454545,20.990740,9.541245
20304,1.000000,56.499096,56.499088
20305,0.535912,20.230457,10.841736
20306,0.152778,15.647186,2.390542
20307,0.566372,13.347408,7.559594
20308,0.257790,18.391041,4.741033
20309,0.799999,20.577831,16.462248
20310,0.352657,15.332817,5.407225
20311,0.109453,7.264977,0.795172
20312,0.357860,22.473377,8.042312
20313,0.600000,21.933105,13.159863
20314,0.506276,19.600513,9.923272
20315,0.409938,24.323200,9.971002
20316,1.000000,67.245247,67.245239
20317,0.755396,38.037888,28.733654
20318,0.660377,13.591195,8.975315
20319,0.690141,20.877184,14.408195
20320,0.675000,11.747252,7.929394
20321,0.696429,29.285175,20.395031
20322,0.423729,15.365816,6.510939
20323,0.475610,13.570081,6.454062
20324,0.619048,20.628918,12.770282
20325,0.128954,10.430370,1.345036
20326,0.477551,31.708735,15.142538
20327,0.018330,10.636397,0.194965
20328,0.374150,21.054220,7.877429
20329,0.420195,18.381405,7.723783
20330,0.288732,15.704251,4.534326
20331,0.666667,14.501958,9.667972
20332,0.284507,24.634626,7.008725
20333,0.259843,16.568874,4.305298
20334,0.297959,21.593033,6.433842
20335,0.702857,30.740303,21.606039
20336,0.399361,21.041393,8.403112
20337,0.595238,13.406911,7.980304
20338,0.233831,12.969875,3.032757
20339,0.126697,15.193421,1.924958
20340,0.784946,12.806290,10.052248
20341,0.235294,14.319487,3.369291
20342,0.890244,29.681835,26.424070
20343,0.372781,15.813476,5.894964
20344,0.148248,15.016334,2.226141
20345,0.415493,22.583834,9.383424
20346,0.474006,20.182186,9.566480
20347,0.758621,25.734772,19.522928
20348,0.438462,28.864004,12.655755
20349,0.814947,57.619427,46.956757
20350,0.219697,11.475700,2.521177
20351,0.456954,13.071193,5.972929
20352,0.554878,28.396717,15.756715
20353,0.326241,15.497931,5.056063
20354,0.316667,16.146740,5.113134
20355,0.124654,15.798532,1.969346
20356,0.528571,13.888419,7.341021
20357,0.374663,24.799988,9.291639
20358,0.631944,34.706913,21.932840
20359,0.390164,25.661196,10.012073
20360,0.934426,13.220079,12.353187
20361,0.324675,10.929409,3.548509
20362,0.538462,11.429733,6.154471
20363,0.527508,23.321527,12.302294
20364,0.928144,31.677914,29.401655
20365,0.666666,17.924707,11.949785
20366,0.621212,23.646545,14.689521
20367,0.271318,12.997473,3.526446
20368,0.370166,18.146338,6.717153
20369,0.881919,41.223423,36.355713
20370,0.598746,16.376684,9.805475
20371,0.529412,11.609723,6.146322
20372,0.154589,15.034941,2.324242
20373,0.170732,17.852716,3.048025
20374,0.239130,17.238457,4.122240
20375,0.786008,23.105705,18.161274
20376,0.526316,11.737156,6.177449
20377,0.577143,12.758754,7.363623
20378,0.255814,17.257046,4.414593
20379,0.373134,23.102261,8.620246
20380,0.576642,16.148655,9.311997
20381,0.542435,31.443335,17.055979
20382,0.357143,12.624094,4.508605
20383,0.383117,15.697205,6.013864
20384,0.297710,20.226627,6.021667
20385,0.404255,14.705873,5.944927
20386,0.638298,22.058952,14.080182
20387,0.159892,16.184017,2.587688
20388,0.550459,12.104661,6.663116
20389,0.408451,19.659407,8.029899
20390,0.450549,26.610136,11.989182
20391,0.480519,19.873102,9.549412
20392,0.735537,12.168844,8.950637
20393,0.555555,11.804045,6.557800
20394,0.844828,34.220707,28.910595
20395,0.417544,21.709244,9.064562
20396,0.906977,20.371384,18.476366
20397,0.166197,15.086734,2.507373
20398,0.633987,43.889778,27.825544
20399,0.232198,11.355885,2.636815
20400,0.509554,25.261414,12.872058
20401,0.454545,22.971117,10.441417
20402,0.467742,12.896181,6.032084
20403,0.635556,29.704885,18.879103
20404,0.379310,17.328445,6.572858
20405,0.541126,12.978909,7.023219
20406,0.383966,13.211698,5.072846
20407,0.992063,66.439850,65.912544
20408,0.333333,9.682971,3.227657
20409,0.586777,18.068913,10.602419
20410,0.691542,19.619190,13.567499
20411,0.615385,25.687241,15.807531
20412,0.680934,20.390087,13.884300
20413,0.254902,14.344089,3.656336
20414,0.797101,30.242542,24.106373
20415,0.212500,21.935202,4.661230
20416,0.193676,7.797538,1.510195
20417,0.194030,13.939272,2.704635
20418,0.098413,7.932794,0.780688
20419,0.394659,17.610662,6.950202
20420,0.331593,19.093359,6.331218
20421,0.047228,7.826117,0.369611
20422,0.504702,28.065798,14.164868
20423,0.478261,14.658413,7.010545
20424,0.388889,15.528608,6.038903
20425,0.953307,47.159615,44.957607
20426,0.207143,12.022634,2.490402
20427,0.960474,38.888123,37.351040
20428,0.488525,29.355145,14.340710
20429,0.341538,18.745300,6.402241
20430,0.261438,12.425061,3.248382
20431,0.492857,21.669006,10.679725
20432,0.714285,12.095887,8.639908
20433,0.734694,13.100651,9.624968
20434,0.294430,15.908882,4.684047
20435,0.465753,29.305824,13.649287
20436,0.687708,21.882118,15.048499
20437,0.448276,16.261703,7.289729
20438,0.456410,23.120205,10.552298
20439,0.476364,19.188810,9.140851
20440,0.854545,46.427448,39.674362
20441,0.378840,17.106102,6.480469
20442,0.681818,15.557770,10.607570
20443,0.476190,19.380871,9.228986
20444,0.298361,16.112120,4.807222
20445,0.333333,18.791723,6.263907
20446,0.523511,18.850538,9.868463
20447,0.564417,29.745159,16.788679
20448,0.386973,24.527681,9.491554
20449,0.720588,25.678448,18.503586
20450,0.318681,10.409163,3.317206
20451,0.406452,17.024433,6.919608
20452,0.174528,9.434591,1.646603
20453,0.204082,18.380182,3.751057
20454,0.473684,27.745052,13.142393
20455,0.700000,34.138973,23.897282
20456,0.656442,14.708838,9.655494
20457,0.194030,29.188204,5.663383
20458,0.468208,15.600706,7.304377
20459,0.581882,23.062325,13.419540
20460,0.421687,18.470181,7.788630
20461,0.203252,31.106461,6.322451
20462,0.349206,15.724463,5.491082
20463,0.326829,14.244709,4.655588
20464,0.696629,26.589464,18.522997
20465,0.605150,13.531603,8.188652
20466,0.490446,15.170394,7.440256
20467,0.295775,18.426935,5.450220
20468,0.619048,23.629517,14.627795
20469,0.378882,12.533885,4.748863
20470,0.582822,24.539104,14.301930
20471,0.888888,19.281742,17.139317
20472,0.278912,9.406041,2.623454
20473,0.324675,19.037199,6.180909
20474,0.230769,16.045071,3.702708
20475,0.513513,22.320276,11.461762
20476,0.771812,22.245924,17.169672
20477,0.634783,47.610786,30.222496
20478,0.397436,22.043957,8.761059
20479,0.586207,24.937063,14.618278
20480,0.276243,12.024256,3.321618
20481,0.417582,19.633057,8.198419
20482,0.480000,24.857023,11.931369
20483,0.411765,20.410154,8.404181
20484,0.572815,12.794529,7.328904
20485,0.446494,18.690641,8.345268
20486,0.210526,9.117372,1.919446
20487,0.428571,17.441181,7.474792
20488,0.479821,18.565176,8.907954
20489,0.634615,23.638243,15.001192
20490,0.457944,16.323418,7.475210
20491,0.836735,24.252491,20.292900
20492,0.649123,12.495994,8.111433
20493,0.491018,27.741322,13.621487
20494,0.484375,23.059885,11.169631
20495,0.396985,20.156654,8.001887
20496,0.256757,16.795071,4.312248
20497,0.402878,15.599154,6.284551
20498,0.403077,30.341040,12.229773
20499,0.755102,17.979992,13.576725
20500,0.648069,15.276216,9.900037
20501,0.355769,11.690346,4.159065
20502,0.328520,14.657447,4.815262
20503,0.500000,34.087337,17.043667
20504,0.461140,14.853836,6.849696
20505,0.251309,24.489243,6.154364
20506,0.240964,11.636027,2.803862
20507,0.258706,18.741604,4.848574
20508,0.381818,15.634808,5.969654
20509,0.312500,13.226977,4.133430
20510,0.476190,27.801085,13.238611
20511,0.167048,14.919709,2.492308
20512,0.303571,13.089239,3.973519
20513,0.670034,24.764805,16.593252
20514,0.436950,18.768705,8.200989
20515,0.568965,29.279139,16.658819
20516,0.619048,22.570621,13.972289
20517,0.640138,33.774292,21.620220
20518,0.367292,13.222050,4.856356
20519,0.373134,11.774474,4.393460
20520,0.404389,32.570591,13.171179
20521,0.136842,10.462366,1.431692
20522,0.486238,11.367931,5.527526
20523,0.456790,14.083189,6.433061
20524,0.602273,22.106960,13.314419
20525,0.621621,14.955316,9.296545
20526,0.145946,9.242629,1.348924
20527,0.321267,12.063688,3.875664
20528,0.388889,18.328974,7.127934
20529,0.384615,15.696819,6.037237
20530,0.314286,10.635304,3.342524
20531,0.435294,18.748108,8.160940
20532,0.390625,20.273813,7.919458
20533,0.444068,19.627048,8.715740
20534,0.409357,28.954218,11.852604
20535,0.671642,22.672180,15.227582
20536,0.317460,22.065075,7.004785
20537,0.355932,13.322460,4.741892
20538,0.311475,15.454966,4.813841
20539,0.859155,15.287363,13.134212
20540,0.479245,13.818357,6.622383
20541,0.478261,17.861351,8.542385
20542,0.534483,20.768417,11.100360
20543,0.552239,28.426506,15.698218
20544,0.643411,18.304394,11.777245
20545,0.462069,13.181528,6.090775
20546,0.278195,23.511354,6.540752
20547,0.677632,26.398478,17.888441
20548,0.239437,18.059679,4.324148
20549,0.507692,17.761747,9.017502
20550,0.266667,18.027092,4.807224
20551,0.701149,23.195877,16.263775
20552,0.701754,24.960770,17.516329
20553,0.412371,10.053602,4.145815
20554,0.874286,19.529259,17.074150
20555,0.381642,11.954903,4.562499
20556,0.839572,32.826653,27.560343
20557,0.157360,10.903984,1.715855
20558,0.405622,16.869743,6.842747
20559,0.549815,23.224115,12.768978
20560,0.814159,27.564365,22.441784
20561,0.352313,23.673317,8.340421
20562,0.301435,9.563672,2.882829
20563,0.631579,17.531832,11.072734
20564,0.228501,12.046274,2.752588
20565,0.410072,19.962677,8.186133
20566,0.293706,16.138855,4.740083
20567,0.471264,27.468126,12.944749
20568,0.385870,17.148972,6.617266
20569,0.309942,21.536980,6.675204
20570,0.755555,16.632410,12.566708
20571,0.659574,20.476448,13.505742
20572,0.156463,17.999449,2.816240
20573,0.380952,18.513828,7.052886
20574,0.890411,27.864029,24.810434
20575,0.582089,24.858812,14.470054
20576,0.304688,15.896210,4.843376
20577,0.615385,19.252470,11.847673
20578,0.461538,14.362142,6.628678
20579,0.500000,19.378847,9.689423
20580,0.242165,15.377735,3.723953
20581,0.733333,25.326080,18.572456
20582,0.596154,12.841301,7.655390
20583,0.458967,30.311476,13.911954
20584,0.666666,29.314924,19.543251
20585,0.641694,23.862265,15.312266
20586,0.545455,19.222586,10.485045
20587,0.403101,11.949187,4.816727
20588,0.281654,16.768431,4.722891
20589,0.834646,23.123869,19.300236
20590,0.392857,14.527310,5.707158
20591,0.452991,19.443350,8.807671
20592,0.603604,25.841721,15.598156
20593,0.423913,17.785210,7.539382
20594,0.641791,16.779629,10.769013
20595,0.287926,16.227167,4.672218
20596,0.333333,18.533922,6.177974
20597,0.327935,12.535726,4.110906
20598,0.423221,27.011173,11.431695
20599,0.339181,19.760941,6.702541
20600,0.937888,60.745193,56.972198
20601,0.513699,24.541180,12.606771
20602,0.390029,25.844803,10.080231
20603,0.589520,19.140446,11.283669
20604,0.333333,12.262769,4.087589
20605,0.967742,45.092777,43.638165
20606,0.755102,40.466927,30.556652
20607,0.763441,15.689803,11.978235
20608,0.976190,47.862633,46.723045
20609,0.478261,18.340433,8.771511
20610,0.126437,10.300922,1.302415
20611,0.386139,21.683123,8.372690
20612,0.380952,11.906029,4.535629
20613,0.290141,16.498735,4.786957
20614,0.794392,19.071209,15.150024
20615,0.656566,17.984200,11.807807
20616,0.536232,9.667791,5.184178
20617,0.424893,18.068226,7.677057
20618,0.758242,31.221104,23.673141
20619,0.471366,18.489550,8.715338
20620,0.666666,11.632013,7.754663
20621,1.000000,59.996441,59.996437
20622,0.194379,11.439644,2.223631
20623,0.424581,27.685242,11.754627
20624,0.833333,11.461195,9.550995
20625,0.481752,17.507023,8.434040
20626,0.214502,15.384406,3.299978
20627,0.900452,32.712433,29.455990
20628,0.959677,34.558510,33.165020
20629,0.361702,13.626371,4.928688
20630,0.793103,22.240332,17.638882
20631,0.378723,18.266310,6.917879
20632,0.024096,17.098330,0.412008
20633,0.277193,15.198407,4.212892
20634,0.272727,18.439341,5.028911
20635,0.517857,21.847115,11.313684
20636,0.415385,14.483850,6.016368
20637,0.248227,17.367826,4.311162
20638,0.434555,23.011280,9.999666
20639,0.931559,25.786804,24.021927
20640,0.284281,15.258319,4.337649
20641,0.356913,20.231876,7.221023
20642,0.361702,18.251389,6.601566
20643,0.402299,22.372900,9.000591
20644,0.415473,27.546486,11.444815
20645,0.095890,12.705177,1.218305
20646,0.382114,17.528711,6.697963
20647,0.466667,16.044771,7.487558
20648,0.730159,18.965904,13.848120
20649,0.351648,14.237401,5.006558
20650,0.863636,28.408735,24.534813
20651,0.572414,14.663513,8.393597
20652,0.515789,14.086072,7.265447
20653,0.349153,16.765112,5.853581
20654,0.222222,16.834812,3.741069
20655,0.260450,16.612001,4.326598
20656,0.199029,14.407067,2.867426
20657,0.231884,12.028080,2.789120
20658,0.523809,33.711346,17.658323
20659,0.158442,13.822566,2.190069
20660,0.298780,15.997969,4.779881
20661,0.293333,17.554392,5.149288
20662,0.406728,27.935057,11.361965
20663,0.288000,21.556143,6.208169
20664,0.230769,12.538994,2.893614
20665,0.331210,23.815868,7.888058
20666,0.262032,11.248446,2.947453
20667,0.747126,24.528343,18.325771
20668,0.421875,17.712179,7.472325
20669,0.328767,10.582154,3.479064
20670,0.345455,12.135246,4.192175
20671,0.164319,14.732900,2.420899
20672,0.721393,51.190887,36.928749
20673,0.650794,25.211832,16.407700
20674,0.370968,21.236578,7.878085
20675,0.658537,30.849194,20.315321
20676,0.522523,21.371117,11.166889
20677,0.441667,15.069306,6.655610
20678,0.782609,21.650625,16.943964
20679,0.065903,21.969255,1.447831
20680,0.791411,22.182215,17.555248
20681,0.349282,13.890643,4.851756
20682,0.371069,15.707299,5.828495
20683,0.175115,10.768833,1.885786
20684,0.297491,16.743975,4.981182
20685,0.081340,9.913231,0.806339
20686,0.203883,13.086650,2.668152
20687,0.999997,56.429935,56.429794
20688,0.705686,65.523201,46.238781
20689,0.426295,26.678875,11.373066
20690,0.357143,14.629215,5.224719
20691,0.220974,14.629264,3.232684
20692,0.612167,23.566881,14.426874
20693,0.257971,13.222611,3.411051
20694,0.466667,16.852430,7.864467
20695,0.480000,22.673918,10.883480
20696,0.369458,17.135933,6.331009
20697,0.230159,13.794842,3.175003
20698,0.642857,9.744902,6.264579
20699,0.438596,14.732563,6.461650
20700,0.532847,17.300304,9.218410
20701,0.952381,34.015350,32.395565
20702,0.525547,26.950258,14.163639
20703,0.554878,18.796711,10.429882
20704,0.294574,14.373743,4.234126
20705,0.464789,18.110872,8.417728
20706,0.266667,20.089855,5.357295
20707,0.525773,13.514595,7.105611
20708,0.531532,22.132185,11.763954
20709,0.436242,18.113510,7.901866
20710,0.432584,22.765089,9.847819
20711,0.723577,19.548023,14.144504
20712,0.272727,13.744630,3.748535
20713,0.718310,23.318972,16.750246
20714,0.428571,11.540778,4.946041
20715,0.505882,19.737360,9.984781
20716,0.897674,38.699730,34.739758
20717,0.345845,22.847391,7.901645
20718,0.707865,25.475035,18.032887
20719,0.529412,15.067679,7.977006
20720,0.333333,9.497829,3.165943
20721,0.319149,16.319847,5.208461
20722,0.256410,17.890299,4.587256
20723,0.657143,27.104334,17.811417
20724,0.272727,9.391719,2.561378
20725,0.351351,36.546738,12.840746
20726,0.476190,18.328663,8.727934
20727,0.656716,21.513346,14.128166
20728,0.267857,16.198257,4.338819
20729,0.655914,25.267109,16.573050
20730,0.529412,23.580635,12.483862
20731,0.319672,12.791053,4.088943
20732,0.603113,19.063917,11.497693
20733,0.724138,24.247198,17.558315
20734,0.428571,15.065513,6.456639
20735,0.483254,15.378056,7.431500
20736,0.341246,18.882021,6.443419
20737,0.293532,11.930355,3.501945
20738,0.182131,11.118082,2.024943
20739,0.465909,16.224112,7.558960
20740,0.393103,19.832977,7.796411
20741,0.297619,17.687111,5.264021
20742,0.315476,12.730512,4.016173
20743,0.330709,21.372578,7.068096
20744,0.130802,7.500888,0.981129
20745,0.388235,18.280500,7.097135
20746,0.774648,26.181742,20.281628
20747,0.342105,11.791840,4.034050
20748,0.619512,23.606497,14.624512
20749,0.851852,29.451052,25.087933
20750,0.674242,43.993122,29.662027
20751,0.918182,30.837610,28.314531
20752,0.162500,11.188950,1.818204
20753,0.121413,26.323357,3.195992
20754,0.458937,16.281359,7.472121
20755,0.423077,16.261333,6.879794
20756,0.897143,30.008890,26.922260
20757,0.366120,18.878193,6.911687
20758,0.379747,18.250008,6.930382
20759,0.823529,21.177099,17.439959
20760,0.571429,15.685946,8.963397
20761,0.289398,18.240810,5.278859
20762,0.144105,11.477393,1.653947
20763,0.250720,13.215987,3.313518
20764,0.569231,19.643570,11.181723
20765,0.245033,29.025391,7.112182
20766,0.091335,11.797857,1.077556
20767,0.490798,33.363674,16.374809
20768,0.731707,18.733145,13.707177
20769,0.663793,32.065716,21.285000
20770,0.800000,18.099331,14.479458
20771,0.773809,23.389198,18.098783
20772,0.795349,28.909218,22.992912
20773,0.649123,9.914871,6.435969
20774,0.223650,11.119115,2.486794
20775,0.364341,19.519815,7.111871
20776,0.347826,15.721726,5.468426
20777,0.768116,31.841125,24.457674
20778,0.721519,21.035631,15.177607
20779,0.572327,22.803459,13.051036
20780,0.352941,22.204548,7.836899
20781,0.395062,12.174273,4.809589
20782,0.736364,25.262920,18.602695
20783,0.482558,22.109798,10.669263
20784,0.411765,15.370372,6.328976
20785,0.855670,24.379658,20.860943
20786,0.636364,22.085026,14.054107
20787,0.383562,23.554943,9.034773
20788,0.386555,21.427490,8.282895
20789,0.590361,14.533707,8.580139
20790,0.505085,22.376551,11.302054
20791,0.750000,12.446810,9.335104
20792,0.605263,23.387289,14.155463
20793,0.891304,37.257320,33.207611
20794,0.331148,23.829689,7.891142
20795,0.954023,38.207470,36.450802
20796,0.377049,19.844322,7.482285
20797,0.352518,16.550142,5.834222
20798,0.243386,11.114406,2.705093
20799,0.362319,18.084204,6.552247
20800,0.959799,27.059572,25.971748
20801,0.196809,14.851957,2.922992
20802,0.972789,41.377525,40.251602
20803,0.335106,33.450485,11.209471
20804,0.304813,16.745476,5.104236
20805,0.714286,30.854092,22.038633
20806,0.190000,19.760801,3.754552
20807,0.349112,13.108139,4.576214
20808,0.473684,8.560249,4.054854
20809,0.880597,31.719774,27.932337
20810,0.583596,16.262663,9.490828
20811,0.671795,29.138935,19.575386
20812,1.000000,67.191628,67.191612
20813,0.481081,17.960030,8.640230
20814,0.246073,21.172363,5.209953
20815,0.308901,16.239243,5.016310
20816,0.517483,26.041826,13.476190
20817,0.498371,22.494339,11.210534
20818,0.488095,26.999109,13.178136
20819,0.573529,15.931247,9.137038
20820,0.546154,16.192070,8.843361
20821,0.375839,22.822897,8.577733
20822,0.702128,21.465866,15.071776
20823,0.666667,19.862198,13.241465
20824,0.678899,17.567764,11.926739
20825,0.833333,22.183880,18.486551
20826,0.550000,20.154705,11.085087
20827,0.323944,21.617716,7.002922
20828,0.430233,16.565660,7.127086
20829,0.722973,17.052061,12.328178
20830,0.435897,13.928097,6.071221
20831,0.738739,28.336403,20.933197
20832,0.377049,14.219112,5.361305
20833,0.129114,13.011018,1.679904
20834,0.578512,27.638288,15.989092
20835,0.983539,42.345840,41.648788
20836,0.467681,9.551326,4.466970
20837,0.341040,11.554739,3.940633
20838,0.610390,14.111901,8.613757
20839,1.000000,55.963234,55.963211
20840,0.544910,25.093645,13.673781
20841,0.266881,20.701742,5.524902
20842,0.366412,13.229809,4.847563
20843,0.370892,17.508978,6.493939
20844,0.946565,64.206703,60.775810
20845,0.420613,17.906601,7.531746
20846,1.000000,53.219437,53.219414
20847,0.791469,49.759304,39.382954
20848,0.304348,17.469009,5.316655
20849,0.788945,34.206112,26.986729
20850,0.450237,17.076790,7.688601
20851,0.692307,25.120211,17.390902
20852,0.896552,33.682732,30.198309
20853,0.361702,11.600367,4.195877
20854,0.820225,47.281662,38.781586
20855,0.614350,28.754070,17.665054
20856,0.492308,17.870848,8.797956
20857,0.260274,15.888274,4.135304
20858,0.964126,32.466663,31.301939
20859,0.541463,26.701546,14.457909
20860,0.427386,13.761238,5.881359
20861,0.387755,20.117962,7.800842
20862,0.559055,18.422432,10.299154
20863,0.428571,19.824488,8.496208
20864,0.692308,22.330507,15.459581
20865,0.445783,14.082026,6.277529
20866,0.454545,16.642544,7.564791
20867,0.305994,19.841061,6.071239
20868,0.789474,20.414982,16.117090
20869,0.141026,9.782874,1.379636
20870,0.280992,14.454123,4.061489
20871,0.880597,51.436512,45.294838
20872,0.684210,13.950891,9.545344
20873,0.659574,29.734404,19.612049
20874,0.336032,16.457052,5.530102
20875,0.367589,24.805529,9.118237
20876,0.368794,14.958345,5.516553
20877,0.278287,24.002756,6.679666
20878,0.459459,12.744728,5.855685
20879,0.808511,57.741280,46.684437
20880,0.237864,13.820621,3.287429
20881,0.089820,12.901037,1.158776
20882,0.523809,26.765247,14.019891
20883,0.821429,48.917679,40.182377
20884,0.809524,16.673595,13.497672
20885,0.612903,17.844946,10.937224
20886,0.861111,26.879478,23.146215
20887,0.209877,8.518716,1.787879
20888,0.503759,23.566051,11.871619
20889,0.673267,44.367466,29.871164
20890,0.480916,17.569300,8.449357
20891,0.427184,20.770029,8.872633
20892,0.752650,26.069292,19.621056
20893,0.290780,12.070445,3.509845
20894,0.898437,28.294151,25.420525
20895,0.322034,13.272276,4.274123
20896,0.262411,25.664749,6.734721
20897,0.809523,15.753991,12.753224
20898,1.000000,57.338074,57.338058
20899,0.821429,41.583412,34.157803
20900,0.218274,14.598039,3.186374
20901,0.634146,21.209787,13.450108
20902,0.349593,15.205537,5.315757
20903,0.377049,23.142704,8.725938
20904,0.762376,32.451759,24.740448
20905,0.172414,13.247776,2.284099
20906,0.286624,18.127161,5.195683
20907,0.294872,16.421339,4.842189
20908,0.785441,33.153225,26.039888
20909,0.292517,15.931239,4.660158
20910,0.623318,15.106280,9.416022
20911,0.322259,20.353748,6.559181
20912,0.454545,18.068243,8.212837
20913,0.590062,16.837500,9.935170
20914,0.634615,32.558697,20.662249
